"Mars Year","Mission subphase","Sol","Ls","Centroid longitude","Centroid latitude","Area (square km)","Member ID","Sequence ID","Maximum latitude","Minimum latitude","Confidence interval","Missing data"
"      29","P16","       5","      27.6000","      100.150","     -58.6500","       33439.848","P16_033","","     -57.0500","     -59.9500","      50","yes"
"      29","P16","       5","      27.6000","     -82.1500","     -60.2500","       249709.86","P16_034","","     -54.7500","     -65.9500","      50","yes"
"      29","P16","       6","      28.0000","      136.950","     -58.6500","       692510.38","P16_029+033","","     -46.8500","     -67.6500","      75","yes"
"      29","P16","       6","      28.0000","     -92.7500","     -59.2500","       418013.25","P16_034","","     -54.3500","     -62.8500","      50","yes"
"      29","P16","       6","      28.0000","      154.250","     -38.1500","       6114.2090","P16_035","","     -37.5500","     -38.8500","      75","no"
"      29","P16","       7","      28.5000","     -154.850","      61.9500","       42940.430","P16_002","","      65.6500","      58.4500","      75","no"
"      29","P16","       7","      28.5000","     -48.9500","     -24.4500","       482138.22","P16_030","","     -17.7500","     -31.3500","      75","no"
"      29","P16","       7","      28.5000","     -21.5500","     -25.5500","       90103.750","P16_036","","     -23.1500","     -27.4500","      50","no"
"      29","P16","       7","      28.5000","      117.750","      11.1500","       136271.58","P16_037","","      14.5500","      7.85001","      50","no"
"      29","P16","       7","      28.5000","     -165.450","     -58.9500","       881297.88","P16_038","","     -49.3500","     -66.5500","      50","yes"
"      29","P16","       8","      28.9000","     -43.7500","     -25.9500","       592268.88","P16_030","","     -18.1500","     -32.8500","      50","yes"
"      29","P16","       8","      28.9000","     -106.550","     -61.6500","       379746.88","P16_038","","     -57.0500","     -65.7500","      50","yes"
"      29","P16","       8","      28.9000","     -171.850","     -62.1500","       27695.396","P16_039","","     -60.2500","     -64.0500","      75","no"
"      29","P16","       8","      28.9000","      134.650","     -52.8500","       127969.33","P16_040","","     -49.7500","     -55.3500","      50","no"
"      29","P16","       9","      29.4000","      174.350","      64.6500","       215877.06","P16_003","","      67.4500","      61.7500","      75","no"
"      29","P16","       9","      29.4000","      136.350","     -56.4500","       254099.81","P16_040","","     -48.3500","     -63.4500","      50","no"
"      29","P16","       9","      29.4000","      163.150","     -38.1500","       29008.426","P16_041","","     -36.8500","     -39.4500","      75","no"
"      29","P16","      10","      29.8000","      155.450","      58.1500","       1225433.1","P16_003","","      67.9500","      49.2500","      75","no"
"      29","P16","      10","      29.8000","      54.6500","      58.1500","       453513.56","P16_004","","      68.9500","      51.3500","      50","yes"
"      29","P16","      10","      29.8000","     -25.3500","      51.0500","       299502.72","P16_005","","      57.2500","      46.5500","      75","no"
"      29","P16","      10","      29.8000","     -60.8500","     -30.1500","       41105.957","P16_042","","     -28.7500","     -31.7500","      75","no"
"      29","P16","      10","      29.8000","      176.250","     -56.9500","       49928.613","P16_046","","     -53.3500","     -61.1500","      75","no"
"      29","P16","      11","      30.2000","      164.850","      56.4500","       1397135.6","P16_003","","      63.9500","      49.4500","      75","no"
"      29","P16","      11","      30.2000","     -14.5500","      62.5500","       39645.922","P16_007","","      65.2500","      60.3500","      50","no"
"      29","P16","      11","      30.2000","     -55.6500","     -19.8500","       300053.78","P16_042","","     -11.8500","     -27.6500","      75","no"
"      29","P16","      11","      30.2000","      22.4500","     -49.5500","       506221.16","P16_043","","     -43.9500","     -55.1500","      75","no"
"      29","P16","      11","      30.2000","     -106.450","     -37.0500","       39698.445","P16_044","","     -34.5500","     -38.8500","      50","no"
"      29","P16","      11","      30.2000","      170.450","     -41.5500","       53223.934","P16_045","","     -38.9500","     -44.2500","      50","no"
"      29","P16","      12","      30.6000","      179.150","      52.9500","       1991129.4","P16_003","","      65.2500","      38.4500","      75","no"
"      29","P16","      12","      30.6000","      34.8500","     -47.7500","       527200.00","P16_043","","     -40.2500","     -54.0500","      50","no"
"      29","P16","      12","      30.6000","      171.250","     -34.4500","       321019.41","P16_045","","     -28.7500","     -40.1500","      75","no"
"      29","P16","      12","      30.6000","      141.050","     -52.0500","       96354.836","P16_048","","     -49.3500","     -55.1500","      50","no"
"      29","P16","      13","      31.0000","     -165.350","      51.1500","       2437663.0","P16_003","","      64.9500","      34.8500","      50","yes"
"      29","P16","      13","      31.0000","     -57.8500","      64.6500","       206661.59","P16_008","","      70.6500","      58.4500","      75","no"
"      29","P16","      13","      31.0000","      52.6500","      63.0500","       24152.734","P16_010","","      64.7500","      61.3500","      50","no"
"      29","P16","      13","      31.0000","     -57.0500","     -40.2500","       163597.58","P16_049","","     -35.4500","     -44.8500","      50","no"
"      29","P16","      13","      31.0000","     -4.45000","     -49.2500","       21540.844","P16_050","","     -47.5500","     -50.9500","      75","no"
"      29","P16","      14","      31.4000","      8.45001","      59.2500","       19442.680","P16_011","","      60.8500","      57.6500","      50","no"
"      29","P16","      14","      31.4000","     -33.0500","      59.7500","       195928.25","P16_008","","      66.0500","      52.5500","      75","yes"
"      29","P16","      14","      31.4000","      19.8500","     -48.9500","       390323.41","P16_050","","     -44.3500","     -52.8500","      50","no"
"      29","P16","      14","      31.4000","     -95.2500","     -39.9500","       304150.31","P16_051","","     -33.3500","     -45.9500","      50","yes"
"      29","P16","      20","      34.1000","     -99.9500","      58.9500","       803036.31","P16_006","","      68.3500","      48.8500","      75","no"
"      29","P16","      20","      34.1000","     -146.950","      58.4500","       1671034.0","P16_009","","      69.7500","      41.1500","      75","no"
"      29","P16","      20","      34.1000","     -66.9500","     -53.5500","       971317.44","P16_052","","     -42.7500","     -64.6500","      50","yes"
"      29","P16","      20","      34.1000","     -42.2500","     -27.2500","       1195399.0","P16_053","","     -11.0500","     -39.4500","      75","no"
"      29","P16","      21","      34.5000","     -51.1500","      62.3500","       1225490.0","P16_006","","      70.2500","      55.0500","      50","no"
"      29","P16","      21","      34.5000","      141.050","     -56.0500","       632454.50","P16_055","","     -47.7500","     -63.4500","      50","yes"
"      29","P16","      21","      34.5000","      50.0500","     -37.3500","       180769.28","P16_056","","     -32.0500","     -41.5500","      75","no"
"      29","P16","      21","      34.5000","     -9.14999","     -53.6500","       103012.22","P16_057","","     -50.6500","     -57.4500","      75","no"
"      29","P16","      25","      36.1000","     -72.4500","     -33.8500","       365756.97","P16_058","","     -28.5500","     -39.0500","      50","no"
"      29","P16","      25","      36.1000","      35.6500","     -44.2500","       246489.33","P16_059","","     -40.2500","     -48.6500","      50","no"
"      29","P16","      26","      36.5000","      120.350","      54.7500","       833166.62","P16_013","","      66.6500","      46.9500","      75","no"
"      29","P16","      26","      36.5000","     -61.6500","     -54.7500","       51223.398","P16_060","","     -52.2500","     -56.9500","      75","no"
"      29","P16","      27","      37.0000","      121.850","      54.1500","       974088.94","P16_013","","      65.0500","      44.4500","      50","no"
"      29","P16","      27","      37.0000","     -40.1500","      65.2500","       338086.62","P16_012","","      74.1500","      51.9500","      75","no"
"      29","P16","      27","      37.0000","     -61.2500","     -41.6500","       135106.58","P16_061","","     -36.8500","     -44.6500","      75","no"
"      29","P16","      27","      37.0000","      48.9500","     -48.1500","       52238.957","P16_062","","     -45.6500","     -50.3500","      75","no"
"      29","P16","      27","      37.0000","     -174.450","     -34.9500","       74835.742","P16_064","","     -31.4500","     -37.8500","      75","no"
"      29","P16","      28","      37.4000","      7.45001","      55.9500","       93996.320","P16_014","","      62.2500","      50.7500","      50","yes"
"      29","P16","      29","      37.8000","      169.450","      69.9500","       173415.88","P16_015","","      75.2500","      63.4500","      75","no"
"      29","P16","      29","      37.8000","      40.2500","     -51.6500","       164547.53","P16_066","","     -47.9500","     -55.3500","      75","no"
"      29","P16","      30","      38.3000","      179.350","      70.6500","       154330.52","P16_015","","      76.2500","      64.2500","      50","no"
"      29","P16","      30","      38.3000","     -87.3500","     -44.3500","       92858.094","P16_063","","     -41.6500","     -46.5500","      75","no"
"      29","P16","      30","      38.3000","     -102.850","     -43.2500","       85661.344","P16_065","","     -39.7500","     -45.7500","      50","no"
"      29","P16","      30","      38.3000","     -25.5500","     -27.4500","       155736.09","P16_067","","     -22.9500","     -32.1500","      50","no"
"      29","P16","      30","      38.3000","     -52.7500","     -20.6500","       243724.62","P16_068","","     -15.0500","     -28.4500","      75","no"
"      29","P16","      31","      38.7000","     -43.9500","      62.6500","       263501.19","P16_016","P16_01","      69.3500","      57.5500","      75","no"
"      29","P16","      31","      38.7000","     -58.0500","      49.0500","       211862.03","P16_017","","      53.5500","      45.0500","      50","no"
"      29","P16","      31","      38.7000","     -80.6500","      53.4500","       282666.12","P16_018","","      63.3500","      46.1500","      50","no"
"      29","P16","      31","      38.7000","      132.050","     -49.9500","       78196.062","P16_069","","     -47.5500","     -52.6500","      50","no"
"      29","P16","      31","      38.7000","     -57.7500","     -45.6500","       204186.09","P16_070","","     -39.9500","     -53.0500","      50","no"
"      29","P16","      31","      38.7000","     -40.6500","     -41.9500","       102239.84","P16_071","","     -38.7500","     -44.2500","      75","no"
"      29","P16","      31","      38.7000","     -22.2500","     -12.5500","       318331.84","P16_067","","     -6.85000","     -18.2500","      75","no"
"      29","P16","      31","      38.7000","      31.0500","     -38.9500","       108010.66","P16_072","","     -35.8500","     -42.3500","      75","no"
"      29","P17","       1","      39.1000","     -24.3500","      47.6500","       266282.56","P16_016","P16_01","      53.7500","      44.6500","      75","no"
"      29","P17","       1","      39.1000","     -66.2500","      61.0500","       566222.69","P17_001","P16_01","      70.2500","      45.7500","      75","no"
"      29","P17","       1","      39.1000","     -38.9500","     -37.3500","       287839.44","P16_071","","     -32.2500","     -42.1500","      75","no"
"      29","P17","       1","      39.1000","     -70.0500","     -44.3500","       367449.16","P17_013","P17_02","     -36.8500","     -55.1500","      50","no"
"      29","P17","       1","      39.1000","      158.850","     -42.3500","       975244.94","P17_019","","     -26.0500","     -58.8500","      75","no"
"      29","P17","       1","      39.1000","     -177.450","     -51.7500","       509590.56","P17_023","","     -38.7500","     -61.7500","      75","yes"
"      29","P17","       2","      39.5000","     -65.5500","      63.2500","       1342889.0","P17_001","P16_01","      80.4500","      49.8500","      75","no"
"      29","P17","       2","      39.5000","     -19.0500","      53.7500","       468120.31","P16_016","P16_01","      63.7500","      41.7500","      50","no"
"      29","P17","       2","      39.5000","      22.3500","     -42.7500","       330643.31","P17_015","","     -36.2500","     -47.3500","      75","no"
"      29","P17","       2","      39.5000","      94.8500","     -37.3500","       766373.94","P17_016","","     -26.0500","     -48.4500","      75","no"
"      29","P17","       2","      39.5000","     -64.5500","     -41.3500","       373197.06","P17_013","P17_02","     -33.7500","     -51.3500","      75","no"
"      29","P17","       2","      39.5000","     -35.7500","     -39.2500","       333609.12","P16_071","","     -34.7500","     -43.4500","      50","no"
"      29","P17","       2","      39.5000","     -90.9500","     -40.6500","       158591.30","P17_020","P17_02","     -35.8500","     -44.8500","      50","no"
"      29","P17","       2","      39.5000","     -92.2500","     -54.4500","       333549.16","P17_021","P17_02","     -47.5500","     -60.7500","      50","yes"
"      29","P17","       2","      39.5000","     -179.650","     -38.4500","       1366464.1","P17_019","","     -29.3500","     -51.5500","      75","no"
"      29","P17","       2","      39.5000","     -168.450","     -55.7500","       108810.14","P17_023","","     -53.3500","     -58.0500","      75","no"
"      29","P17","       2","      39.5000","     -144.250","     -52.2500","       354981.75","P17_025","","     -45.4500","     -58.6500","      75","no"
"      29","P17","       3","      40.0000","     -36.4500","      57.5500","       1465796.8","P17_001","P16_01","      69.5500","      44.4500","      75","no"
"      29","P17","       3","      40.0000","      143.050","     -36.4500","       48007.820","P17_017","","     -34.5500","     -38.2500","      75","no"
"      29","P17","       3","      40.0000","     -48.3500","     -35.6500","       3152081.0","P17_013","P17_02","     -11.0500","     -58.8500","      75","no"
"      29","P17","       3","      40.0000","      173.450","     -42.0500","       1422135.9","P17_019","","     -31.0500","     -51.5500","      75","no"
"      29","P17","       3","      40.0000","     -82.1500","     -21.1500","       134632.66","P17_018","P17_02","     -17.9500","     -24.2500","      75","no"
"      29","P17","       3","      40.0000","     -143.150","     -55.0500","       294523.84","P17_025","","     -49.7500","     -61.1500","      50","no"
"      29","P17","       3","      40.0000","     -129.450","     -53.2500","       22979.848","P17_022","","     -51.4500","     -54.8500","      50","yes"
"      29","P17","       3","      40.0000","     -114.150","     -46.1500","       275128.84","P17_024","","     -41.4500","     -50.5500","      75","no"
"      29","P17","       3","      40.0000","     -85.8500","     -51.2500","       724754.00","P17_021","P17_02","     -38.9500","     -61.7500","      75","no"
"      29","P17","       4","      40.4000","     -20.8500","      56.5500","       2738200.8","P17_001","P16_01","      75.6500","      39.2500","      75","no"
"      29","P17","       4","      40.4000","      143.550","     -30.9500","       30332.621","P17_017","","     -29.3500","     -32.3500","      50","no"
"      29","P17","       4","      40.4000","     -41.9500","     -34.4500","       5883413.5","P17_013","P17_02","     -4.35000","     -59.6500","      75","no"
"      29","P17","       4","      40.4000","      33.9500","     -48.9500","       506756.75","P17_026","","     -44.1500","     -53.8500","      50","yes"
"      29","P17","       4","      40.4000","     -79.4500","     -54.7500","       199371.25","P17_029","P17_02","     -48.5500","     -59.6500","      75","no"
"      29","P17","       4","      40.4000","     -75.8500","     -34.4500","       24702.775","P17_030","P17_02","     -33.1500","     -35.3500","      50","no"
"      29","P17","       5","      40.8000","      1.45001","      55.3500","       2342752.2","P17_001","P16_01","      65.6500","      40.0500","      50","no"
"      29","P17","       5","      40.8000","      53.8500","     -47.2500","       410780.34","P17_026","","     -42.5500","     -50.9500","      50","yes"
"      29","P17","       5","      40.8000","     -33.1500","     -30.4500","       5977549.0","P17_013","P17_02","      3.75001","     -63.2500","      75","yes"
"      29","P17","       5","      40.8000","     -77.7500","     -53.1500","       535390.69","P17_029","P17_02","     -42.2500","     -62.4500","      50","yes"
"      29","P17","       5","      40.8000","     -55.5500","     -43.6500","       457861.44","P17_031","P17_02","     -36.0500","     -51.1500","      50","no"
"      29","P17","       6","      41.2000","     -2.64999","      48.3500","       2482959.2","P17_001","P16_01","      67.7500","      32.8500","      50","no"
"      29","P17","       6","      41.2000","     -63.5500","      61.0500","       109635.78","P17_003","P16_01","      65.6500","      56.3500","     100","no"
"      29","P17","       6","      41.2000","     -21.5500","     -23.3500","       6068123.5","P17_013","P17_02","      8.35001","     -49.8500","      50","no"
"      29","P17","       6","      41.2000","     -128.250","     -43.4500","       121808.55","P17_027","","     -40.2500","     -45.7500","      75","no"
"      29","P17","       6","      41.2000","     -44.3500","     -38.0500","       417595.97","P17_031","P17_02","     -27.4500","     -44.6500","      50","yes"
"      29","P17","       6","      41.2000","      148.250","     -41.4500","       777226.31","P17_032","","     -27.5500","     -54.2500","      75","no"
"      29","P17","       6","      41.2000","      48.5500","     -46.7500","       281063.62","P17_026","","     -41.6500","     -51.5500","      75","no"
"      29","P17","       7","      41.7000","     -25.8500","      56.1500","       1451201.9","P17_003","","      69.9500","      43.2500","      50","no"
"      29","P17","       7","      41.7000","     -158.150","      65.1500","       125950.41","P17_005","","      68.1500","      62.5500","      50","no"
"      29","P17","       7","      41.7000","     -28.7500","     -24.0500","       5123031.0","P17_013+031","P17_02","      3.55000","     -51.7500","      50","yes"
"      29","P17","       7","      41.7000","      152.050","     -42.4500","       532614.81","P17_032","","     -33.9500","     -50.5500","      50","no"
"      29","P17","       7","      41.7000","      150.350","     -24.3500","       631922.56","P17_028","","     -15.6500","     -32.6500","      75","no"
"      29","P17","       7","      41.7000","     -65.9500","     -43.4500","       997283.81","P17_033","P17_02","     -28.1500","     -56.3500","      50","yes"
"      29","P17","       8","      42.0000","      37.1500","      63.9500","       62442.043","P17_004","","      66.8500","      60.5500","      75","no"
"      29","P17","       8","      42.0000","     -38.7500","     -24.5500","       2359336.0","P17_013+031","P17_02","     -1.64999","     -45.9500","      50","yes"
"      29","P17","       9","      42.4000","      64.5500","      61.6500","       116681.01","P17_004","","      66.4500","      57.3500","     100","no"
"      29","P17","       9","      42.4000","     -83.8500","     -44.5500","       178856.11","P17_033","P17_02","     -40.0500","     -47.4500","      75","no"
"      29","P17","      10","      42.9000","     -60.4500","      65.5500","       83428.422","P17_007","","      68.9500","      62.5500","      50","no"
"      29","P17","      10","      42.9000","     -60.7500","     -37.0500","       954382.12","P17_033","P17_02","     -22.9500","     -50.3500","      75","no"
"      29","P17","      10","      42.9000","      62.6500","     -29.7500","       61083.121","P17_035","","     -28.1500","     -31.3500","      50","no"
"      29","P17","      11","      43.3000","      128.450","      57.8500","       345964.03","P17_004","","      69.1500","      49.0500","      50","yes"
"      29","P17","      11","      43.3000","     -48.0500","     -34.0500","       363072.53","P17_033","P17_02","     -25.0500","     -42.4500","      75","no"
"      29","P17","      11","      43.3000","      41.7500","     -44.8500","       366396.91","P17_034","","     -39.1500","     -50.5500","      75","no"
"      29","P17","      12","      43.6000","     -77.1500","      57.8500","       290575.03","P17_008","","      64.1500","      51.1500","      75","no"
"      29","P17","      12","      43.6000","      148.650","      60.3500","       364911.75","P17_004","","      66.4500","      51.7500","      50","no"
"      29","P17","      12","      43.6000","     -65.9500","     -42.1500","       66868.227","P17_036","P17_02","     -40.0500","     -44.0500","      75","no"
"      29","P17","      12","      43.6000","      44.7500","     -43.6500","       151032.28","P17_034","","     -39.5500","     -47.8500","      50","no"
"      29","P17","      12","      43.6000","     -47.3500","     -30.5500","       521739.22","P17_033","P17_02","     -21.6500","     -38.8500","      50","no"
"      29","P17","      13","      44.2000","      152.650","     -34.9500","       293376.31","P17_036","","     -28.3500","     -42.1500","      75","no"
"      29","P17","      13","      44.2000","     -121.850","     -52.0500","       104502.15","P17_037","","     -49.1500","     -54.6500","      50","no"
"      29","P17","      14","      44.6000","     -82.7500","     -51.1500","       315459.28","P17_038","P17_03","     -46.6500","     -56.3500","      50","yes"
"      29","P17","      14","      44.6000","     -76.3500","     -41.3500","       1072303.0","P17_039","P17_03","     -32.2500","     -48.2500","      50","no"
"      29","P17","      14","      44.6000","      100.050","     -9.74999","       242654.00","P17_040","","     -3.95000","     -14.4500","      75","no"
"      29","P17","      15","      45.0000","     -56.4500","     -44.7500","       838205.50","P17_038+039","P17_03","     -34.5500","     -54.2500","      75","no"
"      29","P17","      16","      45.4000","      45.3500","     -46.3500","       128303.99","P17_041","","     -42.0500","     -51.1500","      50","no"
"      29","P17","      16","      45.4000","     -42.7500","     -41.8500","       1754168.0","P17_038+039","P17_03","     -31.2500","     -55.9500","      50","yes"
"      29","P17","      16","      45.4000","     -85.5500","     -46.8500","       140894.22","P17_042","P17_03","     -43.5500","     -49.8500","      50","yes"
"      29","P17","      16","      45.4000","     -48.0500","     -19.5500","       1051716.4","P17_043","P17_03","     -11.8500","     -29.2500","      75","yes"
"      29","P17","      16","      45.4000","     -82.3500","     -38.8500","       85906.523","P17_044","P17_03","     -36.4500","     -40.3500","      50","no"
"      29","P17","      16","      45.4000","     -108.250","     -39.3500","       495611.19","P17_045","P17_03","     -26.4500","     -49.0500","      50","no"
"      29","P17","      17","      45.9000","     -33.9500","     -45.0500","       1499605.9","P17_038+039","P17_03","     -34.9500","     -56.1500","      50","no"
"      29","P17","      17","      45.9000","     -71.9500","     -39.3500","       530771.56","P17_042","P17_03","     -31.4500","     -43.8500","      75","no"
"      29","P17","      17","      45.9000","     -32.1500","     -13.3500","       2458666.8","P17_043","P17_03","      2.05000","     -27.6500","      50","yes"
"      29","P17","      17","      45.9000","      145.750","     -39.1500","       471626.84","P17_047","","     -30.2500","     -46.7500","      50","no"
"      29","P17","      17","      45.9000","      145.950","     -18.2500","       28437.115","P17_046","","     -16.8500","     -19.4500","      75","no"
"      29","P17","      17","      45.9000","      54.2500","     -2.24999","       29588.707","P17_048","","   -0.0499954","     -4.05000","      50","no"
"      29","P17","      18","      46.3000","      116.250","      59.5500","       159127.16","P17_006","","      63.7500","      56.7500","      50","yes"
"      29","P17","      18","      46.3000","     -63.3500","     -44.0500","       205474.27","P17_042","P17_03","     -40.2500","     -47.8500","      50","no"
"      29","P17","      18","      46.3000","     -163.150","     -38.8500","       140535.14","P17_050","","     -32.9500","     -43.8500","      75","no"
"      29","P17","      18","      46.3000","     -68.1500","     -22.0500","       21452.756","P17_051","P17_03","     -20.3500","     -23.4500","      75","no"
"      29","P17","      18","      46.3000","     -62.3500","     -31.8500","       39355.875","P17_052","P17_03","     -29.7500","     -33.8500","      50","no"
"      29","P17","      18","      46.3000","     -46.6500","     -36.9500","       627148.44","P17_054","P17_03","     -24.5500","     -47.3500","      50","no"
"      29","P17","      18","      46.3000","     -36.2500","     -13.1500","       1451865.9","P17_043","P17_03","     -3.95000","     -27.8500","      50","no"
"      29","P17","      18","      46.3000","      46.9500","     -48.3500","       93384.422","P17_055","","     -45.8500","     -50.7500","      50","no"
"      29","P17","      19","      46.6000","      163.850","      64.8500","       48027.609","P17_006","","      66.8500","      62.8500","      50","no"
"      29","P17","      19","      46.6000","      46.4500","     -46.0500","       136291.06","P17_055","","     -40.7500","     -50.3500","      50","no"
"      29","P17","      19","      46.6000","     -114.650","     -51.2500","       986416.69","P17_056","P17_03","     -44.3500","     -57.4500","      50","yes"
"      29","P17","      19","      46.6000","     -36.5500","     -18.9500","       876341.56","P17_043","P17_03","     -6.64999","     -36.9500","      50","yes"
"      29","P17","      20","      47.0000","     -81.4500","     -53.1500","       473225.44","P17_056","P17_03","     -48.3500","     -58.0500","      50","yes"
"      29","P17","      20","      47.0000","     -71.8500","     -42.9500","       618392.25","P17_059","P17_03","     -37.7500","     -48.4500","      50","yes"
"      29","P17","      21","      47.5000","      127.150","      25.6500","       83031.469","P17_002","","      28.3500","      23.4500","      75","no"
"      29","P17","      21","      47.5000","     -55.8500","     -42.0500","       1001534.5","P17_059","P17_03","     -31.6500","     -51.5500","      75","yes"
"      29","P17","      21","      47.5000","     -68.7500","     -26.1500","       153132.88","P17_060","P17_03","     -23.1500","     -28.6500","      50","no"
"      29","P17","      21","      47.5000","     -51.3500","     -23.2500","       87073.734","P17_061","P17_03","     -20.4500","     -25.7500","      50","no"
"      29","P17","      21","      47.5000","      106.450","     -10.2500","       730556.06","P17_063","","    -0.249992","     -20.3500","      75","no"
"      29","P17","      22","      47.9000","     -61.9500","     -44.6500","       479457.34","P17_059","P17_03","     -38.3500","     -51.1500","      50","yes"
"      29","P17","      22","      47.9000","      108.650","     -8.64999","       508581.03","P17_063","","     -1.05000","     -16.3500","      50","no"
"      29","P17","      22","      47.9000","      96.7500","     -33.6500","       178926.28","P17_065","","     -28.9500","     -38.8500","      50","no"
"      29","P17","      24","      48.6000","      46.2500","     -46.8500","       213084.52","P17_049","","     -41.0500","     -52.1500","      50","no"
"      29","P17","      24","      48.6000","     -19.6500","     -39.2500","       33222.941","P17_053","","     -37.5500","     -40.9500","      75","no"
"      29","P17","      25","      49.2000","     -53.4500","      53.9500","       101084.74","P17_009","","      57.4500","      51.1500","      75","no"
"      29","P17","      25","      49.2000","     -64.1500","     -44.8500","       172473.69","P17_058","","     -40.8500","     -48.4500","      75","no"
"      29","P17","      25","      49.2000","      95.0500","     -33.9500","       277503.88","P17_062","","     -27.2500","     -40.5500","      50","no"
"      29","P17","      25","      49.2000","     -17.4500","     -15.2500","       408025.25","P17_064","","     -3.74999","     -24.8500","      50","yes"
"      29","P17","      26","      49.5000","     -14.1500","     -11.9500","       944529.50","P17_064","","    -0.649994","     -21.9500","      75","no"
"      29","P17","      26","      49.5000","     -38.6500","     -37.3500","       289819.28","P17_058","","     -33.9500","     -41.1500","      50","no"
"      29","P17","      26","      49.5000","      167.350","     -30.1500","       12261.591","P17_069","","     -28.7500","     -31.1500","      50","no"
"      29","P17","      27","      49.9000","      147.950","     -20.9500","       44040.160","P17_066","","     -19.1500","     -22.4500","      75","no"
"      29","P17","      27","      49.9000","     -74.7500","     -42.8500","       640715.12","P17_067","P17_04","     -36.0500","     -51.9500","      50","yes"
"      29","P17","      28","      50.3000","     -10.6500","      65.3500","       192767.77","P17_010","P17_01","      69.1500","      60.1500","      75","no"
"      29","P17","      28","      50.3000","     -58.9500","      66.6500","       274155.44","P17_011","P17_01","      71.2500","      61.3500","      50","yes"
"      29","P17","      28","      50.3000","     -57.9500","     -28.1500","       189873.23","P17_067","P17_04","     -18.5500","     -35.5500","      50","yes"
"      29","P17","      28","      50.3000","     -81.1500","     -25.9500","       20646.600","P17_070","","     -24.1500","     -27.8500","      50","no"
"      29","P17","      29","      50.8000","     -49.3500","      62.6500","       1210187.1","P17_011","P17_01","      79.1500","      43.4500","      75","no"
"      29","P17","      29","      50.8000","      5.85001","      65.6500","       115552.07","P17_010","P17_01","      69.5500","      60.9500","      50","no"
"      29","P17","      29","      50.8000","     -37.4500","     -20.2500","       1411949.6","P17_067","P17_04","     -9.95000","     -29.9500","      50","no"
"      29","P17","      29","      50.8000","      42.1500","     -45.4500","       371888.97","P17_071","","     -38.3500","     -52.8500","      75","no"
"      29","P17","      30","      51.2000","     -33.4500","      60.2500","       2651958.0","P17_011","P17_01","      79.7500","      38.0500","      75","no"
"      29","P17","      30","      51.2000","     -81.4500","     -42.5500","       379285.34","P17_072","P17_04","     -35.4500","     -48.2500","      75","no"
"      29","P17","      30","      51.2000","     -42.3500","     -38.5500","       355188.62","P17_073","P17_04","     -33.7500","     -43.2500","      50","no"
"      29","P17","      30","      51.2000","     -104.250","     -35.8500","       369152.56","P17_074","P17_04","     -27.5500","     -44.0500","      50","no"
"      29","P17","      30","      51.2000","     -20.1500","     -9.95000","       391685.84","P17_067","P17_04","     -2.55000","     -19.6500","      50","no"
"      29","P17","      31","      51.6000","     -38.1500","      60.6500","       2737488.2","P17_011","P17_01","      79.3500","      39.4500","      75","yes"
"      29","P17","      31","      51.6000","      152.850","      57.3500","       191323.98","P17_012","","      63.9500","      52.8500","      75","no"
"      29","P17","      31","      51.6000","     -63.2500","     -40.8500","       533146.25","P17_072","P17_04","     -33.1500","     -48.2500","      50","no"
"      29","P17","      32","      52.0000","     -36.7500","      56.2500","       2308782.2","P17_011","P17_01","      72.7500","      36.9500","      75","no"
"      29","P17","      32","      52.0000","     -44.9500","     -35.6500","       840521.75","P17_072","P17_04","     -26.4500","     -44.6500","      75","no"
"      29","P17","      32","      52.0000","     -115.950","     -39.9500","       90737.164","P17_075","","     -37.5500","     -41.9500","      50","no"
"      29","P17","      32","      52.0000","     -90.2500","     -51.0500","       138508.88","P17_068","P17_04","     -45.8500","     -54.6500","      50","no"
"      29","P17","      32","      52.0000","      103.750","     -31.3500","       50296.391","P17_076","","     -29.3500","     -33.4500","      50","no"
"      29","P17","      33","      52.4000","     -30.6500","      56.9500","       4116122.8","P17_011","P17_01","      73.9500","      33.4500","      75","no"
"      29","P17","      33","      52.4000","      53.3500","      63.5500","       138260.80","P17_014","","      66.8500","      59.2500","      75","no"
"      29","P17","      33","      52.4000","     -83.9500","     -48.5500","       63472.422","P17_068","P17_04","     -46.4500","     -51.7500","      50","no"
"      29","P17","      33","      52.4000","     -66.3500","     -43.8500","       288467.31","P17_077","P17_04","     -37.9500","     -48.6500","      75","no"
"      29","P17","      33","      52.4000","      134.250","     -37.1500","       16054.959","P17_078","","     -35.6500","     -38.4500","      50","no"
"      29","P17","      33","      52.4000","     -98.1500","     -32.1500","       72494.484","P17_079","P17_04","     -29.9500","     -34.0500","      75","no"
"      29","P17","      33","      52.4000","     -32.8500","     -14.9500","       599267.06","P17_080","P17_04","     -5.45000","     -26.3500","      50","no"
"      29","P17","      33","      52.4000","     -53.0500","     -36.5500","       236718.53","P17_081","P17_04","     -27.2500","     -45.9500","      50","no"
"      29","P18","       1","      52.9000","     -41.1500","      54.6500","       3172756.0","P17_011","P17_01","      71.8500","      29.2500","      50","no"
"      29","P18","       1","      52.9000","     -152.450","      61.9500","       229933.34","P18_001","","      67.5500","      57.8500","      50","no"
"      29","P18","       1","      52.9000","      143.150","     -30.1500","       24986.195","P18_016","","     -28.3500","     -31.7500","      75","no"
